"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"143","665","0.20","0.40","1.60","2.60","11.60","1.80","0.80","0.80","3.00","0.80","4.60","1.20","1.40","2.40","0.40","0.60","0.20","0.80","1.80"
"144","670","0.20","1.00","7.20","3.60","7.40","0.20","1.40","1.00","5.00","0.60","3.00","1.00","0.40","2.00","0.80","1.40","1.40","0.80","1.40"
"145","675","0.80","0.40","3.80","3.00","8.80","1.60","0.60","0.80","3.80","1.20","4.40","0.80","1.20","1.40","0.00","0.80","0.00","0.40","1.20"
"146","680","0.40","0.40","5.00","3.60","7.60","1.20","1.60","1.20","4.60","1.40","4.20","1.60","0.80","2.00","0.40","1.00","0.40","0.00","2.00"
"147","685","0.40","0.20","3.80","2.80","11.00","1.20","1.40","0.60","3.40","0.40","4.00","1.20","1.20","1.20","0.20","0.40","0.00","0.60","1.40"
"148","690","0.20","1.40","5.20","3.60","11.40","0.80","0.60","1.40","4.20","1.20","4.60","0.80","0.80","3.00","0.40","1.60","0.80","0.80","1.80"
"149","695","0.20","0.80","4.40","4.00","6.80","0.80","0.60","2.20","4.00","1.80","4.20","0.40","1.80","1.60","0.60","2.40","0.80","0.60","1.60"
"150","700","1.00","0.40","4.00","5.40","15.80","1.40","0.80","1.80","4.00","2.20","5.80","1.20","2.00","2.20","0.80","1.20","0.80","0.60","2.60"
"151","705","1.20","0.80","10.20","7.40","21.00","3.20","2.80","3.40","10.40","2.80","11.80","2.60","2.60","4.80","1.20","3.40","0.80","0.80","4.80"
"152","710","0.40","1.40","8.20","7.00","12.60","1.60","1.60","1.60","6.60","2.60","7.40","1.40","2.80","2.60","1.20","2.40","0.80","0.80","2.80"
"153","715","0.80","1.00","6.40","5.40","9.20","1.40","0.60","1.60","4.40","1.20","5.20","1.20","1.60","1.60","0.20","1.40","1.00","1.00","2.00"
"154","720","0.60","0.20","4.40","4.40","8.40","1.40","2.00","1.00","4.00","1.40","5.60","2.00","1.20","1.00","0.60","1.00","0.20","0.40","1.80"
"155","725","0.20","0.40","3.60","1.60","5.60","1.00","1.00","0.60","3.20","0.40","1.80","0.60","0.80","1.00","0.20","0.40","0.40","0.00","1.00"
