Title: ECSA-SPcNECLXdICA1VtPPlPxv4WonVlP5SuW Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    SPcNECLXdICA1VtPPlPxv4WonVlP5SuW.13J


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
380              0.80    1.00          7.60     6.20    15.80   2.20       1.60       3.20   7.40  3.00         7.40            1.40           2.20        2.80       0.80           2.80        1.00     0.80         3.20
385              0.20    0.80          7.60     5.20    15.00   1.20       1.40       2.20   5.80  2.80         6.20            1.00           3.00        2.80       0.80           2.80        0.60     1.20         2.00
390              1.40    0.80          9.80     8.40    19.20   2.40       2.20       2.40   8.60  2.20        11.60            2.20           2.60        3.40       0.40           2.40        1.80     1.20         5.20
395              1.20    0.60          8.40     7.60    17.60   1.60       0.80       4.00   7.80  3.20         7.60            1.20           2.40        3.20       1.00           3.40        0.40     0.40         2.60
400              0.80    0.00          6.20     4.20    13.00   2.00       2.00       1.20   5.80  2.40         6.40            1.80           2.40        2.60       1.00           1.60        0.60     0.60         2.80
405              0.60    1.20          9.00     7.20    14.40   1.80       0.60       2.40   8.00  2.20         9.00            0.60           2.60        3.40       0.80           2.60        0.40     0.40         4.00
410              0.40    1.20          7.00     5.20    15.20   1.60       1.40       1.80   6.40  1.40         6.80            2.00           1.40        3.80       1.20           1.80        1.20     1.20         3.20
415              0.60    1.00          6.00     6.20    15.40   1.20       1.60       2.20   5.20  2.00         7.40            0.80           2.20        3.40       1.40           2.00        1.00     1.40         3.40
420              0.80    1.20          7.20     6.60    14.00   1.60       1.40       2.00   5.00  2.40         7.80            1.60           2.40        2.80       1.20           2.40        1.20     0.80         3.00
425              1.80    1.80          7.00     8.20    16.00   1.40       1.40       1.80   6.00  2.20         8.60            2.40           2.20        3.80       1.00           1.40        0.80     1.20         3.80
430              1.20    0.40          6.60     6.40    17.40   2.00       2.20       2.20   5.40  1.60         8.40            1.60           1.40        3.20       0.80           2.00        1.80     1.60         2.80
435              1.20    1.40          9.60     9.40    15.40   2.00       2.00       1.20   9.00  1.80         8.60            1.60           1.80        3.20       1.20           1.60        0.80     1.00         3.40
440              1.20    0.80          8.00     6.20    13.00   1.80       1.60       3.00   6.20  1.80         6.60            1.80           1.60        2.20       1.40           2.00        0.80     0.80         2.60
445              0.40    1.60          6.20     4.60    15.80   0.60       1.00       2.40   6.00  3.00         7.20            1.20           3.60        3.60       1.00           3.00        0.80     0.60         3.00
450              1.00    1.00          7.00     9.20    17.80   2.40       1.40       2.40   6.00  2.60        10.80            0.80           2.40        3.20       1.00           2.80        1.80     2.00         5.00
455              1.60    1.00          9.20     7.40    17.00   0.80       1.40       1.80   7.20  1.80         7.80            2.00           1.40        5.00       2.40           1.60        1.20     0.80         3.40
460              1.00    1.00          6.00     6.60    13.80   1.40       3.00       2.80   5.20  2.60         8.00            2.40           3.20        2.60       0.40           2.80        1.00     1.00         2.60
465              1.40    1.40          7.80     7.20    17.00   1.00       1.60       1.80   7.00  1.80         8.40            1.60           1.60        2.80       0.80           1.40        1.20     1.20         2.60
470              0.80    1.60          5.80     6.80    14.60   2.40       1.40       2.40   5.60  2.00         7.40            2.00           2.00        2.60       0.40           2.00        1.00     1.40         3.00
475              1.00    0.40          7.80     8.00    12.80   1.00       2.00       0.40   5.60  1.80         8.00            1.60           2.20        3.00       1.20           1.60        1.40     1.20         3.20
480              2.00    1.00          8.00     6.80    19.20   1.20       1.80       2.80   7.80  1.40         8.40            2.60           1.20        3.80       1.00           2.40        0.80     0.60         3.00
485              0.60    1.00         10.00     7.20    13.80   2.60       2.20       2.20   7.40  3.60         7.60            1.60           2.60        2.20       0.40           2.60        1.20     1.20         2.20
490              0.60    0.40          5.80     4.20    13.80   1.40       2.20       2.00   5.80  1.40         6.40            2.00           2.00        2.40       0.60           1.60        0.00     0.20         2.20
495              0.80    0.60          9.00     6.60    15.80   2.40       1.00       1.60   9.00  1.60         8.20            1.60           2.20        2.60       0.40           2.00        1.00     0.80         2.80
500              0.40    0.40          6.80     4.60    10.40   1.40       2.20       2.20   5.40  1.80         5.20            1.40           1.60        2.60       1.20           1.80        0.60     0.80         2.80
505              0.40    0.80          6.80     5.60    14.40   3.00       0.80       1.20   7.20  1.60         6.80            0.80           1.60        2.60       0.20           1.40        0.40     0.40         2.60
510              1.40    0.60          7.00     4.60    13.60   1.80       2.00       2.20   6.00  1.60         5.20            2.80           1.20        2.00       1.20           1.60        0.60     0.40         1.80
515              0.40    0.80          6.20     6.40    14.80   1.40       2.60       2.00   5.40  2.20         8.40            2.20           2.60        2.60       1.20           2.00        0.80     1.00         3.60
520              0.60    1.40          5.60     6.40    13.40   1.60       0.80       1.40   5.20  1.80         7.20            0.40           1.60        4.00       1.20           1.80        0.60     0.60         3.00
