"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails","NA"
"522","675","0.006425","0.002802","0.004122","0.004559","0.067780","0.025760","0.005275","0.001219","0.001256","0.006984","0.006852","0.001457","0.003753","0.007311","0.001130","0.013079","0.003406","0.003164","0.001466",""
"523","680","0.005309","0.001339","0.004224","0.006937","0.150558","0.032543","0.005705","0.001054","0.001204","0.002866","0.005013","0.001405","0.003306","0.003929","0.006880","0.006857","0.011117","0.003517","0.001032",""
"524","685","0.005558","0.001504","0.004226","0.006717","0.059155","0.043520","0.007582","0.001862","0.001296","0.004057","0.004626","0.001290","0.003916","0.003793","0.001243","0.007203","0.009073","0.008631","0.001392",""
"525","690","0.010088","0.001306","0.003543","0.003889","0.187321","0.152326","0.005282","0.001102","0.001219","0.003254","0.004020","0.001178","0.003963","0.005197","0.004609","0.003597","0.009119","0.002903","0.001567",""
"526","695","0.006463","0.001431","0.003466","0.003429","0.530357","0.169965","0.012840","0.001184","0.001554","0.007189","0.003193","0.001289","0.004059","0.003878","0.001158","0.003707","0.004045","0.009779","0.001338",""
"527","700","0.005424","0.001386","0.004212","0.005601","0.384474","0.100867","0.009182","0.001267","0.001620","0.002761","0.003305","0.001518","0.003968","0.005993","0.001301","0.006367","0.003538","0.003168","0.001395",""
"528","705","0.005680","0.001236","0.003819","0.003461","0.565579","0.141401","0.006467","0.001089","0.001314","0.006239","0.003843","0.001312","0.003564","0.005645","0.001005","0.008800","0.003262","0.003605","0.001310",""
"529","710","0.005992","0.001329","0.004025","0.005797","0.207167","0.052879","0.007356","0.003614","0.001394","0.003442","0.005113","0.001254","0.004353","0.005488","0.006918","0.006878","0.004166","0.003666","0.002006",""
"530","715","0.005578","0.001172","0.003561","0.003995","0.044445","0.025000","0.008305","0.001226","0.001179","0.006822","0.006501","0.001354","0.003106","0.005179","0.001293","0.003986","0.000000","0.004534","0.001290",""
"531","720","0.005795","0.001443","0.003843","0.006484","0.034358","0.015171","0.005839","0.001504","0.001385","0.003104","0.005809","0.001452","0.003890","0.003654","0.002624","0.003266","0.004334","0.007396","0.001574",""
"532","725","0.010448","0.001198","0.003755","0.003992","0.043064","0.029981","0.009071","0.001553","0.001349","0.002698","0.005294","0.001554","0.004640","0.005002","0.004826","0.003518","0.003292","0.003098","0.001199",""
"533","730","0.005663","0.001745","0.004250","0.004337","0.095792","0.048251","0.005260","0.001532","0.001267","0.003936","0.005472","0.001606","0.003778","0.008597","0.001232","0.004228","0.003233","0.003938","0.001330",""
"534","735","0.007016","0.001376","0.003796","0.006510","0.044579","0.016153","0.005739","0.001260","0.001422","0.007138","0.006016","0.001662","0.003097","0.008135","0.001339","0.003624","0.009939","0.003137","0.001269",""
"535","740","0.006323","0.002534","0.003894","0.004750","0.063717","0.037672","0.006511","0.002017","0.001440","0.002892","0.005041","0.001259","0.003850","0.005441","0.001365","0.010406","0.007194","0.007252","0.001253",""
"536","745","0.005436","0.001788","0.003476","0.006225","0.079551","0.032428","0.005631","0.001126","0.001564","0.002736","0.004306","0.001327","0.003266","0.005065","0.001236","0.006452","0.004472","0.003567","0.001149",""
"537","750","0.010405","0.001186","0.003917","0.006742","0.078534","0.020229","0.005193","0.001118","0.001509","0.002971","0.005112","0.002003","0.003924","0.008139","0.016284","0.007812","0.008794","0.008665","0.001484",""
"538","755","0.011582","0.001448","0.003779","0.004461","0.181469","0.109332","0.005842","0.002145","0.001367","0.003455","0.004882","0.001337","0.003867","0.007847","0.007637","0.006667","0.003912","0.004577","0.001444",""
"539","760","0.005299","0.001397","0.003420","0.003777","0.074427","0.036962","0.005887","0.001278","0.001253","0.003292","0.005408","0.001165","0.003396","0.003364","0.001074","0.008880","0.009728","0.009734","0.001315",""
"540","765","0.005065","0.001922","0.004158","0.006661","0.062263","0.029394","0.010450","0.003948","0.001523","0.003478","0.005127","0.002843","0.003585","0.005415","0.001272","0.003715","0.005023","0.003936","0.001517",""
"541","770","0.005435","0.001459","0.003493","0.006730","0.034464","0.015355","0.005283","0.001066","0.001361","0.002566","0.003347","0.001087","0.003192","0.006156","0.001122","0.006167","0.003403","0.003356","0.001371",""
"542","775","0.006813","0.001398","0.003687","0.005761","0.095425","0.035329","0.007107","0.001427","0.001504","0.005123","0.005381","0.001329","0.003878","0.003334","0.001317","0.003601","0.006990","0.003981","0.001233",""
"543","780","0.005454","0.001123","0.003324","0.004187","0.133441","0.036506","0.005815","0.001123","0.001151","0.002893","0.003935","0.001936","0.003146","0.005318","0.001592","0.003703","0.003950","0.004348","0.001197",""
"544","785","0.006529","0.002675","0.003977","0.005383","0.073739","0.025361","0.005509","0.001391","0.001345","0.003589","0.004933","0.001475","0.004154","0.005818","0.001429","0.003646","0.004262","0.004021","0.001892",""
"545","790","0.005586","0.006367","0.004160","0.003490","0.099365","0.022241","0.005496","0.001178","0.001336","0.002893","0.004740","0.001194","0.003461","0.003321","0.001333","0.007146","0.003310","0.008926","0.001429",""
"546","795","0.007995","0.001312","0.003876","0.004109","0.050734","0.030991","0.010608","0.001669","0.001448","0.003126","0.003725","0.001199","0.003928","0.004155","0.013648","0.004221","0.003720","0.003589","0.001334",""
"547","800","0.009623","0.001339","0.003883","0.004857","0.101988","0.053755","0.008888","0.001304","0.001481","0.007632","0.005088","0.001405","0.003276","0.003929","0.001292","0.004100","0.005005","0.002845","0.001226",""
"548","805","0.006240","0.001171","0.003569","0.005207","0.039944","0.014542","0.008051","0.001021","0.001195","0.002990","0.003465","0.001679","0.004668","0.004003","0.001191","0.003485","0.003664","0.004073","0.001440",""
"549","810","0.005878","0.001525","0.003622","0.006143","0.073686","0.024956","0.008201","0.001231","0.001383","0.003043","0.005853","0.001100","0.004167","0.003244","0.007779","0.007868","0.003377","0.008406","0.001397",""
"550","815","0.005639","0.001671","0.003604","0.007518","0.099839","0.034424","0.005106","0.001146","0.001464","0.007563","0.003754","0.001333","0.003306","0.005587","0.001247","0.006312","0.003512","0.003457","0.001264",""
"551","820","0.013727","0.001266","0.004325","0.004606","0.047931","0.026351","0.008117","0.001139","0.001776","0.002957","0.006794","0.001381","0.004886","0.006260","0.001316","0.011202","0.003384","0.004160","0.001787",""
"552","825","0.005252","0.001651","0.003315","0.005744","0.043952","0.014765","0.005656","0.001225","0.001202","0.003002","0.005483","0.001568","0.004084","0.003344","0.001271","0.004209","0.003182","0.003534","0.001233",""
"553","830","0.004980","0.001365","0.003717","0.004059","0.046865","0.028667","0.005503","0.001460","0.002063","0.005812","0.004920","0.002823","0.003946","0.003779","0.001776","0.006876","0.003275","0.007343","0.001849",""
"554","835","0.006138","0.001375","0.003614","0.006255","0.043619","0.032505","0.005142","0.001065","0.001356","0.002792","0.003157","0.001227","0.003286","0.003456","0.001144","0.006331","0.006565","0.003257","0.001293",""
"555","840","0.005047","0.001369","0.003643","0.004735","0.050367","0.021171","0.008025","0.001365","0.002313","0.005282","0.003962","0.002185","0.004128","0.006401","0.001482","0.003796","0.003209","0.005920","0.001136",""
"556","845","0.005232","0.001106","0.003597","0.004858","0.068527","0.023022","0.004725","0.001646","0.002093","0.009215","0.006189","0.001548","0.003087","0.006680","0.001029","0.003858","0.003353","0.015836","0.001346",""
"557","850","0.005925","0.001343","0.004757","0.004172","0.058638","0.036493","0.009225","0.001274","0.001611","0.003286","0.004783","0.001151","0.003639","0.005563","0.001254","0.005721","0.003793","0.007165","0.001421",""
"558","855","0.005473","0.001339","0.003403","0.006137","0.051691","0.018252","0.005229","0.001413","0.001406","0.003293","0.004670","0.001141","0.003224","0.005096","0.001265","0.007593","0.008408","0.009132","0.001750",""
"559","860","0.009673","0.001439","0.003868","0.003446","0.038285","0.011958","0.005497","0.001364","0.001645","0.003942","0.006719","0.001488","0.003466","0.004901","0.001836","0.004512","0.011001","0.003066","0.001813",""
"560","865","0.011664","0.001219","0.003612","0.004947","0.058429","0.020747","0.005810","0.001506","0.001742","0.011288","0.003840","0.001246","0.003579","0.007660","0.001407","0.005709","0.010272","0.003315","0.001301",""
"561","870","0.006056","0.001551","0.004037","0.005526","0.073981","0.038921","0.005523","0.001499","0.001304","0.005752","0.005680","0.001161","0.004469","0.009028","0.001189","0.003688","0.003956","0.004430","0.001449",""
"562","875","0.004945","0.002030","0.004242","0.003838","0.101789","0.038909","0.007100","0.001921","0.002002","0.005306","0.005212","0.001291","0.003633","0.005515","0.001260","0.005882","0.004401","0.003987","0.002271",""
"563","880","0.005369","0.001552","0.003868","0.005201","0.058288","0.021368","0.007389","0.001449","0.001313","0.002685","0.003586","0.001401","0.003381","0.003206","0.009793","0.007526","0.003069","0.003139","0.001337",""
"564","885","0.007829","0.001276","0.003674","0.003662","0.083025","0.025369","0.005736","0.001320","0.001407","0.005651","0.005350","0.001516","0.005078","0.003938","0.001605","0.005604","0.003416","0.007781","0.002531",""
"565","890","0.005052","0.001362","0.003122","0.005530","0.043742","0.018335","0.005149","0.001239","0.002019","0.009014","0.004475","0.001614","0.003148","0.005444","0.009228","0.004386","0.003306","0.022511","0.001187",""
"566","895","0.005494","0.002140","0.003886","0.006241","0.047957","0.022945","0.009438","0.001634","0.001332","0.003271","0.005852","0.001635","0.003988","0.005296","0.001307","0.011758","0.003706","0.010070","0.001533",""
"567","900","0.005307","0.001691","0.003706","0.005326","0.073555","0.018486","0.008867","0.001099","0.001112","0.005763","0.004790","0.001368","0.003130","0.004887","0.001239","0.006066","0.003211","0.011830","0.001336",""
"568","905","0.005102","0.001594","0.004266","0.003810","0.058797","0.040642","0.006395","0.001439","0.001632","0.005566","0.007391","0.001471","0.004173","0.004244","0.001218","0.003747","0.015131","0.008015","0.002246",""
"569","910","0.005799","0.001877","0.004466","0.004745","0.068396","0.036097","0.007877","0.001377","0.001930","0.002741","0.005466","0.001721","0.004011","0.003530","0.001495","0.003486","0.003416","0.008194","0.002566",""
"570","915","0.005139","0.001359","0.003639","0.003418","0.043154","0.024145","0.005992","0.001226","0.001650","0.008338","0.006503","0.001575","0.003352","0.003952","0.001167","0.003334","0.003135","0.003561","0.001343",""
"571","920","0.005834","0.001712","0.003808","0.004490","0.035564","0.041111","0.005322","0.001123","0.001276","0.005427","0.006407","0.001189","0.004469","0.005485","0.001334","0.005958","0.007660","0.017413","0.001985",""
"572","925","0.005317","0.001581","0.003740","0.003493","0.041510","0.013231","0.010535","0.001631","0.001203","0.008737","0.004227","0.001256","0.003383","0.005102","0.001089","0.006708","0.003885","0.003645","0.001242",""
"573","930","0.005349","0.001211","0.003828","0.006974","0.081045","0.030038","0.008172","0.001698","0.001425","0.003374","0.006979","0.001669","0.003533","0.003578","0.001529","0.003939","0.006313","0.003412","0.001390",""
"574","935","0.005552","0.001494","0.004914","0.004962","0.063037","0.025867","0.005049","0.003350","0.001565","0.003466","0.004567","0.002192","0.003449","0.002972","0.010620","0.003062","0.002755","0.003903","0.002029",""
"575","940","0.014444","0.003618","0.003684","0.004564","0.047127","0.016063","0.005352","0.001337","0.001473","0.005708","0.004967","0.001174","0.004317","0.005925","0.001458","0.003393","0.008233","0.008530","0.001373",""
"576","945","0.017577","0.001890","0.004418","0.004692","0.061211","0.021614","0.005226","0.001335","0.001242","0.006243","0.004976","0.001502","0.003927","0.005229","0.001476","0.003427","0.008999","0.003145","0.001328",""
"577","950","0.011125","0.003043","0.004113","0.006881","0.033179","0.018999","0.008051","0.001101","0.001428","0.003335","0.004506","0.001404","0.003353","0.005525","0.006377","0.003574","0.003596","0.007808","0.001186",""
"578","955","0.006144","0.001291","0.003823","0.004600","0.044867","0.017479","0.005516","0.001943","0.001845","0.006335","0.006414","0.001108","0.003647","0.008370","0.001437","0.003665","0.009573","0.004311","0.001890",""
"579","960","0.010436","0.001272","0.003274","0.003611","0.048889","0.031126","0.005435","0.001155","0.001408","0.008296","0.006279","0.001151","0.003542","0.003787","0.001401","0.003218","0.004443","0.004371","0.001395",""
"580","965","0.009123","0.001376","0.003720","0.005103","0.045773","0.029098","0.008251","0.001255","0.001520","0.003017","0.006036","0.001086","0.003754","0.003853","0.001392","0.006997","0.006974","0.010427","0.001675",""
"581","970","0.005641","0.001425","0.003762","0.005163","0.040333","0.017571","0.006642","0.001367","0.001334","0.003433","0.004033","0.001554","0.005593","0.003200","0.001227","0.007611","0.003363","0.003470","0.001264",""
"582","975","0.005277","0.001412","0.004365","0.004830","0.065853","0.052906","0.005980","0.001454","0.002487","0.005890","0.004489","0.001319","0.003877","0.004186","0.001450","0.006403","0.009210","0.014802","0.001610",""
"583","980","0.006279","0.001496","0.003348","0.005098","0.073543","0.025904","0.006052","0.001060","0.001283","0.004720","0.003942","0.001078","0.003786","0.003779","0.006516","0.004193","0.003452","0.002981","0.001179",""
"584","985","0.005364","0.001344","0.004355","0.005245","0.035053","0.016041","0.005956","0.001382","0.001591","0.003646","0.005627","0.001819","0.003621","0.005525","0.001565","0.003577","0.003798","0.003388","0.001371",""
"585","990","0.004810","0.001270","0.003751","0.003518","0.106243","0.044366","0.006165","0.001356","0.001187","0.002510","0.004374","0.001341","0.008444","0.003376","0.001327","0.008275","0.002954","0.003746","0.001268",""
"586","995","0.010777","0.001469","0.004048","0.004462","0.055678","0.048842","0.008848","0.001834","0.001809","0.003337","0.004337","0.001196","0.005568","0.005609","0.001160","0.003783","0.009613","0.003672","0.001318",""
"587","1000","0.005308","0.001825","0.003996","0.006549","0.042195","0.029337","0.005303","0.001185","0.001819","0.006669","0.003718","0.002362","0.003527","0.006157","0.001308","0.003614","0.003378","0.012083","0.001296",""
"588","1005","0.004935","0.001225","0.004202","0.005096","0.048402","0.011662","0.005302","0.001747","0.001838","0.003005","0.005905","0.001182","0.004386","0.005938","0.001496","0.005645","0.018984","0.004122","0.001441",""
"589","1010","0.005536","0.001553","0.004581","0.004676","0.099692","0.034170","0.010528","0.001564","0.001875","0.003625","0.009225","0.001439","0.003688","0.008217","0.001265","0.003721","0.004360","0.003557","0.001492",""
"590","1015","0.005435","0.003234","0.003892","0.003441","0.080182","0.016971","0.006185","0.001187","0.001429","0.002719","0.004295","0.001320","0.004266","0.007618","0.001201","0.006260","0.003400","0.003999","0.001290",""
"591","1020","0.007604","0.001221","0.003686","0.003540","0.088441","0.009672","0.009452","0.002359","0.001853","0.003662","0.004752","0.001334","0.005962","0.003656","0.001279","0.006112","0.006032","0.013221","0.001412",""
"592","1025","0.011108","0.001168","0.003525","0.004143","0.054780","0.011815","0.005258","0.001482","0.001150","0.005743","0.004778","0.001195","0.004086","0.008419","0.001107","0.004330","0.003516","0.003224","0.001568",""
"593","1030","0.009812","0.001592","0.004136","0.004601","0.035217","0.021898","0.005689","0.001259","0.001656","0.002562","0.005736","0.001513","0.003363","0.005090","0.001345","0.003481","0.022771","0.003550","0.001944",""
"594","1035","0.005216","0.001357","0.003905","0.005789","0.044497","0.025277","0.009568","0.001941","0.001220","0.005554","0.004959","0.001410","0.003907","0.008241","0.006889","0.010042","0.003695","0.003772","0.001643",""
"595","1040","0.011732","0.001280","0.003467","0.005855","0.028799","0.010160","0.005667","0.001290","0.001470","0.003046","0.005941","0.001208","0.004067","0.004351","0.003825","0.006456","0.003392","0.003105","0.001228",""
"596","1045","0.005970","0.001447","0.003901","0.008065","0.087844","0.058047","0.006737","0.002009","0.001562","0.008906","0.005223","0.001698","0.003530","0.003768","0.001496","0.003585","0.003558","0.003391","0.001849",""
"597","1050","0.005232","0.001507","0.003720","0.003178","0.042721","0.011809","0.004949","0.001308","0.001394","0.003534","0.004458","0.001291","0.005017","0.003458","0.001118","0.006913","0.003645","0.003787","0.001681",""
"598","1055","0.008675","0.003521","0.004116","0.004000","0.048261","0.019071","0.008967","0.001310","0.001734","0.003319","0.007786","0.001211","0.004522","0.003404","0.001443","0.005209","0.004266","0.022431","0.001319",""
"599","1060","0.021182","0.001351","0.003910","0.005964","0.114077","0.045282","0.005331","0.003960","0.001285","0.002685","0.008329","0.001282","0.003441","0.004772","0.001619","0.006211","0.003216","0.003522","0.001269",""
"600","1065","0.004770","0.001541","0.003623","0.003424","0.070566","0.024742","0.007859","0.001458","0.001462","0.002805","0.003726","0.001241","0.003753","0.005164","0.001399","0.007176","0.008159","0.004164","0.001970",""
"601","1070","0.012483","0.001525","0.004278","0.003917","0.073097","0.027507","0.005533","0.001903","0.002150","0.003279","0.005345","0.001913","0.007909","0.004115","0.001294","0.004394","0.012719","0.003653","0.001592",""
"602","1075","0.005791","0.001810","0.003674","0.004769","0.050272","0.015659","0.005517","0.001113","0.001304","0.009237","0.004377","0.001172","0.003723","0.003375","0.001076","0.006015","0.003417","0.003608","0.001103",""
"603","1080","0.004863","0.001652","0.003759","0.005346","0.050418","0.010898","0.005946","0.001383","0.002148","0.004762","0.005085","0.001677","0.004430","0.003747","0.001530","0.006662","0.003387","0.008585","0.001300",""
"604","1085","0.009711","0.001162","0.003577","0.003368","0.071352","0.041337","0.008424","0.001457","0.001414","0.005781","0.004151","0.001660","0.003282","0.003099","0.001168","0.003450","0.011721","0.003138","0.001169",""
"605","1090","0.005364","0.001641","0.003702","0.004267","0.067223","0.024053","0.005175","0.001763","0.001551","0.005118","0.005034","0.001242","0.003830","0.009246","0.001257","0.005945","0.004262","0.009115","0.001390",""
"606","1095","0.007265","0.002365","0.004984","0.007687","0.075449","0.039416","0.006648","0.001217","0.001935","0.003646","0.006026","0.001181","0.004509","0.009794","0.003837","0.006891","0.003853","0.010169","0.001866",""
"607","1100","0.010608","0.001373","0.003525","0.004707","0.050560","0.032696","0.005805","0.001408","0.001699","0.003451","0.004961","0.001277","0.003097","0.005696","0.001150","0.003343","0.003078","0.003999","0.001322",""
"608","1105","0.005789","0.001663","0.006130","0.006847","0.051180","0.017517","0.006384","0.001240","0.002806","0.007085","0.005932","0.002445","0.005898","0.007025","0.001272","0.006359","0.003686","0.003985","0.001532",""
"609","1110","0.005632","0.001127","0.003597","0.004983","0.080910","0.034054","0.005480","0.001349","0.001403","0.005248","0.005892","0.001303","0.003765","0.008379","0.001332","0.006915","0.004117","0.011024","0.001415",""
"610","1115","0.006906","0.001333","0.003890","0.005481","0.267650","0.013315","0.008537","0.001517","0.001226","0.003203","0.006133","0.001074","0.003965","0.005139","0.001138","0.003641","0.003319","0.004373","0.001247",""
"611","1120","0.011716","0.001534","0.004272","0.004770","0.083090","0.039179","0.008303","0.001555","0.001893","0.003706","0.007904","0.001277","0.004542","0.004176","0.003103","0.004959","0.009815","0.010148","0.002528",""
"612","1125","0.012736","0.001690","0.003884","0.003405","0.058490","0.010635","0.005287","0.001173","0.001471","0.007454","0.005436","0.001418","0.003825","0.003731","0.001216","0.003977","0.004166","0.004500","0.001728",""
"613","1130","0.010415","0.001440","0.004054","0.004946","0.063119","0.047305","0.007287","0.001178","0.001501","0.002980","0.007502","0.001090","0.003820","0.005489","0.007778","0.006080","0.004033","0.003635","0.001484",""
"614","1135","0.005576","0.001554","0.003847","0.005352","0.049998","0.027307","0.005771","0.001252","0.002549","0.002910","0.004369","0.001135","0.003851","0.006299","0.001277","0.003769","0.006572","0.003293","0.001453",""
"615","1140","0.005407","0.001638","0.004226","0.009246","0.048541","0.025950","0.009942","0.001611","0.001535","0.002820","0.009303","0.001254","0.003857","0.004263","0.001258","0.003484","0.010213","0.003666","0.001738",""
"616","1145","0.008870","0.001468","0.004553","0.005027","0.039971","0.015749","0.005304","0.001413","0.001274","0.005859","0.005753","0.001286","0.003719","0.006402","0.001475","0.010838","0.016022","0.012923","0.001467",""
"617","1150","0.005650","0.001323","0.003640","0.006829","0.037455","0.027690","0.005247","0.001248","0.001283","0.005420","0.004970","0.001218","0.003593","0.003557","0.001444","0.008675","0.009557","0.003188","0.001593",""
"618","1155","0.015378","0.001319","0.003904","0.004033","0.036755","0.016663","0.005314","0.001145","0.001279","0.005305","0.005794","0.001617","0.004046","0.005340","0.001397","0.003697","0.003361","0.010118","0.001621",""
"619","1160","0.005772","0.001210","0.003992","0.005993","0.047677","0.030220","0.005216","0.002087","0.001213","0.004007","0.004960","0.001346","0.003563","0.005974","0.001336","0.003831","0.003571","0.003988","0.001376",""
"620","1165","0.005429","0.001164","0.003607","0.005997","0.075692","0.024968","0.006087","0.001179","0.001213","0.006954","0.006294","0.001309","0.004734","0.003471","0.001088","0.006452","0.003987","0.003199","0.001262",""
"621","1170","0.011491","0.001615","0.003835","0.004620","0.164492","0.026068","0.005899","0.001845","0.001483","0.003723","0.004411","0.002733","0.003927","0.006702","0.001303","0.007188","0.004034","0.003046","0.001440",""
"622","1175","0.005270","0.002836","0.004341","0.005176","0.129433","0.062740","0.005451","0.001150","0.002041","0.002647","0.006243","0.001430","0.003632","0.005525","0.001412","0.006541","0.003819","0.003635","0.001371",""
"623","1180","0.000000","0.001226","0.003577","0.010879","0.152350","0.099968","0.004905","0.001971","0.001400","0.005377","0.004720","0.001203","0.003254","0.005907","0.001590","0.005665","0.005075","0.003245","0.001963",""
"624","1185","0.005350","0.001472","0.003757","0.005044","0.046480","0.023532","0.005715","0.001259","0.001367","0.005270","0.005621","0.001271","0.003612","0.004640","0.001285","0.007451","0.003261","0.018415","0.001426",""
"625","1190","0.004871","0.002068","0.003434","0.003356","0.041102","0.030556","0.008743","0.001487","0.001418","0.005515","0.006399","0.001481","0.004081","0.007136","0.005077","0.003706","0.003890","0.003306","0.001630",""
"626","1195","0.005350","0.001671","0.004509","0.004791","0.068770","0.026872","0.009035","0.002294","0.001469","0.010149","0.004805","0.001234","0.005438","0.005230","0.001750","0.003616","0.003786","0.003277","0.001573",""
"627","1200","0.004484","0.001457","0.004917","0.004392","0.042681","0.025448","0.014929","0.001386","0.002374","0.007455","0.007683","0.001187","0.003647","0.005316","0.002047","0.005831","0.003276","0.003247","0.001080",""
"628","1205","0.011565","0.001488","0.003639","0.004982","0.053659","0.028236","0.013107","0.001186","0.001469","0.003775","0.004596","0.001358","0.003919","0.005686","0.001169","0.006114","0.003891","0.003242","0.001796",""
"629","1210","0.013095","0.002033","0.004755","0.005838","0.078914","0.022660","0.007605","0.001088","0.001317","0.005974","0.004407","0.001598","0.003625","0.003860","0.020878","0.010731","0.003361","0.008004","0.001438",""
"630","1215","0.004847","0.001249","0.003460","0.005438","0.132000","0.093041","0.004811","0.001409","0.001390","0.005132","0.003619","0.001751","0.003850","0.007835","0.004889","0.005757","0.015813","0.004372","0.001448",""
"631","1220","0.005788","0.001767","0.004228","0.007024","0.037587","0.012667","0.005779","0.001487","0.002156","0.002847","0.007927","0.001304","0.003687","0.003800","0.001327","0.003577","0.010706","0.004239","0.001770",""
"632","1225","0.015358","0.001339","0.003461","0.008232","0.096392","0.027769","0.008355","0.001220","0.001187","0.002831","0.005687","0.001501","0.003534","0.004852","0.001149","0.003253","0.004330","0.003034","0.001292",""
"633","1230","0.016746","0.001633","0.003739","0.005911","0.032792","0.011678","0.005388","0.002029","0.001466","0.006106","0.004213","0.001244","0.003447","0.006152","0.001299","0.003637","0.003176","0.003203","0.001236",""
"634","1235","0.005629","0.001830","0.003797","0.005716","0.053568","0.023635","0.007599","0.001236","0.001809","0.006566","0.005462","0.001509","0.003499","0.004087","0.001306","0.010475","0.003512","0.004152","0.003860",""
"635","1240","0.010176","0.001362","0.003671","0.005961","0.078773","0.047693","0.005179","0.001286","0.001280","0.003055","0.004408","0.001279","0.004458","0.003229","0.001133","0.005755","0.009922","0.013248","0.001128",""
"636","1245","0.005245","0.001678","0.004194","0.005214","0.046471","0.022147","0.009191","0.001285","0.001354","0.003186","0.005570","0.001297","0.004647","0.005643","0.001203","0.003705","0.007041","0.014190","0.001366",""
"637","1250","0.017901","0.001474","0.003593","0.006095","0.207459","0.063137","0.014136","0.001353","0.001689","0.007193","0.005678","0.001183","0.003287","0.003447","0.004910","0.004193","0.004175","0.003107","0.001225",""
"638","1255","0.005019","0.001137","0.003703","0.003816","0.082815","0.020227","0.007151","0.001977","0.001526","0.003147","0.005512","0.001331","0.003563","0.003670","0.001246","0.003510","0.003909","0.003250","0.001273",""
"639","1260","0.004865","0.001399","0.005225","0.006104","0.080940","0.036012","0.005282","0.001386","0.001277","0.004683","0.005630","0.001492","0.003455","0.003504","0.001357","0.003981","0.005454","0.002754","0.001618",""
"640","1265","0.006260","0.001351","0.003672","0.005109","0.054457","0.019369","0.008045","0.002169","0.001477","0.005275","0.004063","0.001113","0.004038","0.003777","0.001078","0.005885","0.003701","0.003996","0.001242",""
"641","1270","0.005937","0.002367","0.003982","0.005711","0.079117","0.018515","0.006183","0.001418","0.001344","0.003363","0.009950","0.001541","0.004050","0.004145","0.001462","0.010085","0.005377","0.003672","0.002830",""
"642","1275","0.005745","0.001152","0.003743","0.006918","0.063163","0.047882","0.005922","0.001359","0.001156","0.006360","0.004981","0.001060","0.004199","0.008116","0.001073","0.004011","0.003226","0.010998","0.001549",""
"643","1280","0.005714","0.001397","0.003711","0.006128","0.047387","0.023195","0.005726","0.001403","0.001398","0.008420","0.007315","0.001233","0.003771","0.005071","0.001456","0.007703","0.003625","0.004174","0.001232",""
"644","1285","0.005539","0.004737","0.004336","0.004317","0.043895","0.011685","0.010214","0.001349","0.001466","0.006024","0.005115","0.001145","0.003424","0.003845","0.001164","0.005828","0.003099","0.003949","0.001926",""
"645","1290","0.008016","0.001640","0.003697","0.005312","0.041290","0.026526","0.004981","0.001963","0.001358","0.005413","0.005385","0.001454","0.003473","0.005129","0.001116","0.003259","0.003347","0.003216","0.001397",""
"646","1295","0.005269","0.001399","0.003830","0.006222","0.086372","0.075064","0.006672","0.001734","0.001370","0.007923","0.004249","0.001365","0.004343","0.008525","0.001906","0.003889","0.003260","0.003263","0.001539",""
"647","1300","0.011009","0.001442","0.003881","0.006723","0.045350","0.025306","0.005061","0.001300","0.001954","0.002984","0.005971","0.001360","0.004742","0.003988","0.001251","0.003866","0.003338","0.004475","0.004031",""
"648","1305","0.009239","0.001333","0.003487","0.005730","0.081173","0.025029","0.006293","0.001422","0.001343","0.003434","0.005490","0.001252","0.003841","0.005614","0.001273","0.003304","0.003549","0.003565","0.001664",""
"649","1310","0.006086","0.001632","0.004886","0.005418","0.058501","0.016316","0.005304","0.007267","0.001405","0.003727","0.005319","0.002399","0.003841","0.006122","0.001588","0.003787","0.003625","0.004246","0.004087",""
"650","1315","0.008660","0.001960","0.003639","0.003531","0.048209","0.029952","0.004842","0.001094","0.001221","0.003116","0.004742","0.001152","0.003886","0.003943","0.001012","0.004793","0.003458","0.003057","0.001476",""
"651","1320","0.011876","0.001372","0.004358","0.005419","0.032745","0.017477","0.009497","0.001368","0.001550","0.003079","0.003967","0.001705","0.003819","0.004109","0.001330","0.009334","0.006282","0.018545","0.001913",""
"652","1325","0.004473","0.001168","0.004557","0.005824","0.044419","0.029574","0.006023","0.001540","0.001308","0.003230","0.005365","0.001118","0.004350","0.006078","0.001350","0.005279","0.003549","0.003864","0.001619",""
"653","1330","0.006857","0.002547","0.003833","0.003382","0.042085","0.011684","0.013657","0.001361","0.001448","0.003029","0.004581","0.001365","0.003593","0.005466","0.001795","0.003421","0.004812","0.003299","0.001896",""
"654","1335","0.004778","0.002535","0.004121","0.004344","0.054957","0.027138","0.006774","0.001543","0.001296","0.006236","0.006205","0.001468","0.003698","0.007199","0.001430","0.006063","0.003897","0.018127","0.001959",""
"655","1340","0.005018","0.001351","0.003802","0.004311","0.069798","0.031362","0.004991","0.001139","0.001274","0.002815","0.004141","0.001294","0.004165","0.003507","0.001118","0.003278","0.007204","0.003462","0.001317",""
"656","1345","0.005681","0.001587","0.003674","0.007465","0.039741","0.028506","0.008471","0.001378","0.001389","0.003028","0.004659","0.001481","0.003730","0.005467","0.001287","0.003419","0.004132","0.009680","0.001571",""
