Title: ECSA-EPRWNaf65RSGQDdC99DqrxojXnlmqbN8 Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    EPRWNaf65RSGQDdC99DqrxojXnlmqbN8.35A


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
580              1.60    2.00         17.80    15.60    34.40   3.00       5.00       4.20  16.60   4.40        18.00            5.80           4.80        8.00       2.00           4.20        1.00     1.40         7.20
585              1.60    2.40         18.80    15.20    36.40   5.00       3.80       4.20  15.80   3.20        16.80            3.80           3.60        6.60       1.80           3.40        2.60     2.40         6.60
590              2.00    2.00         19.60    13.80    37.80   5.20       4.60       5.00  16.80   6.20        17.20            3.80           5.40        6.40       2.40           5.80        2.60     2.60         5.60
595              2.40    1.60         17.80    16.40    34.40   4.40       3.40       4.40  17.40   3.80        19.00            4.40           4.60        5.60       1.60           3.60        1.60     1.60         7.80
600              2.20    2.20         17.20    14.60    35.80   3.60       4.60       5.80  15.40   4.60        17.00            4.20           3.80        7.00       2.80           5.60        1.80     1.80         6.20
605              1.40    3.00         18.60    14.60    37.20   4.40       3.20       5.60  17.20   6.80        17.60            2.80           6.40        7.80       0.80           6.40        2.80     3.00         5.60
610              2.80    1.60         18.60    15.20    35.80   3.60       4.00       4.20  14.60   4.40        19.40            4.40           5.40        6.20       2.40           3.60        2.00     1.60         9.40
615              1.40    1.60         16.40    17.40    36.80   4.00       4.40       5.40  16.80   4.20        17.80            4.60           4.40        7.80       2.80           4.40        2.00     2.20         7.80
620              2.60    2.60         17.80    14.60    36.00   4.40       4.40       5.60  14.40   6.40        19.00            3.80           6.00        7.60       2.00           6.20        1.60     2.40         4.80
625              2.00    2.20         19.40    15.20    37.00   5.60       4.60       2.40  15.60   3.20        19.80            4.40           3.40        6.40       2.40           3.80        2.60     1.60         7.80
630              2.00    1.60         18.80    15.20    36.80   2.80       4.20       6.00  17.40   5.60        16.20            4.00           4.60        7.00       2.00           5.20        1.80     2.20         6.60
635              2.60    2.40         17.40    16.80    35.20   4.20       3.20       5.00  17.40   4.40        19.00            3.40           5.20        7.60       1.80           5.20        2.80     2.60         7.60
640              1.60    2.80         20.60    13.60    38.80   3.00       3.60       5.60  15.20   5.80        16.20            4.20           5.40        7.40       2.60           5.40        2.00     2.20         6.80
645              2.60    2.20         13.80    17.00    36.00   4.20       4.80       6.00  12.40   5.40        20.20            4.60           5.20        7.00       2.00           5.60        2.40     3.20         7.40
650              2.00    1.60         19.00    16.40    32.00   3.80       3.40       2.20  16.80   4.80        18.20            3.80           5.60        6.80       2.80           3.20        1.60     0.40         7.40
655              2.80    3.00         15.20    15.00    38.60   3.20       5.60       6.40  13.40   4.40        18.20            5.20           3.20        7.60       1.40           5.00        2.40     3.00         7.00
660              1.80    1.00         22.00    14.00    35.00   5.20       4.00       4.60  20.00   4.60        16.60            3.40           6.40        5.20       1.40           5.60        2.20     1.80         5.20
665              2.20    1.20         16.60    15.40    35.60   4.60       3.20       5.60  15.60   5.00        18.40            4.60           4.00        5.80       2.20           4.80        1.00     1.00         8.60
670              1.80    3.40         18.40    15.40    38.00   3.00       3.80       4.80  16.00   4.80        19.80            2.60           5.20       11.60       3.40           4.40        1.80     1.80         8.20
675              0.80    2.20         18.20    12.80    35.00   5.80       2.40       5.00  18.20   6.20        15.40            3.00           5.60        6.20       1.20           5.40        3.20     3.60         6.20
680              2.80    2.60         19.80    14.60    38.20   4.00       4.00       6.00  14.80   4.80        17.00            4.40           5.40        6.40       1.80           6.00        2.40     2.20         6.00
685              2.80    0.80         17.20    17.80    34.40   3.40       4.80       4.80  14.80   5.00        18.60            4.80           4.60        6.20       2.60           4.80        2.00     1.80         8.80
690              2.20    2.80         15.40    17.00    35.60   3.00       3.60       4.80  14.40   4.80        22.00            3.00           5.40        7.40       3.40           5.20        1.40     1.20         8.60
695              2.20    2.40         18.60    15.00    35.60   4.60       3.20       5.20  15.20   6.40        17.60            3.00           4.60        8.80       2.20           5.40        3.00     3.40         7.00
700              1.60    2.60         14.80    15.20    37.20   2.60       2.20       5.00  12.20   5.20        18.60            2.60           5.60        7.80       3.20           4.80        2.40     2.00         8.40
705              3.60    4.00         15.80    18.20    33.80   3.60       4.80       4.00  13.20   3.40        19.60            4.80           4.60        7.40       2.00           4.40        3.00     3.80         6.80
710              1.80    1.80         19.80    16.20    36.80   4.20       4.20       4.40  16.60   4.40        19.00            4.40           3.80        8.60       2.80           4.40        3.20     2.60         7.60
715              3.00    2.00         16.60    16.00    36.60   4.80       5.00       4.40  16.40   4.20        18.00            5.00           4.40        6.60       2.00           4.00        1.80     1.80         5.40
720              3.20    2.20         19.40    16.80    36.20   2.20       5.80       5.60  15.40   5.00        18.20            5.20           4.40        4.40       1.60           6.20        2.20     3.00         7.40
725              1.60    2.20         17.60    14.20    34.20   5.80       1.60       4.80  15.80   5.80        16.40            2.80           6.60        7.00       1.80           4.80        2.40     1.60         5.00
730              2.20    1.60         17.20    14.00    38.60   5.00       6.60       3.80  16.40   3.80        18.20            6.40           4.40        8.40       2.40           3.80        1.20     1.40         8.60
735              1.80    2.00         20.60    16.00    35.60   4.40       3.60       4.60  17.20   4.40        19.00            3.20           4.00        6.20       1.00           4.60        2.00     2.20         6.20
