Title: ECSA-2fkQdZD7V7Kvw7VSttuxB3w6KHiO4QeW Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    2fkQdZD7V7Kvw7VSttuxB3w6KHiO4QeW.14B


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
1775             3.20    3.40         26.40    22.20    52.80   5.40       4.20       7.40  24.80   9.40        24.60            5.00           8.00       10.80       2.40           8.80        3.00     4.80        10.00
1780             3.20    3.00         25.40    23.60    51.00   5.80       6.40       6.60  21.40   7.00        29.40            6.60           7.80        8.00       2.00           6.60        3.40     1.80        12.40
1785             3.60    1.60         26.40    19.80    52.60   4.20       4.60       8.20  23.80   7.40        25.20            4.40           7.20       14.00       4.60           7.20        2.20     2.20         8.60
1790             2.20    4.20         29.00    24.00    54.40   7.60       6.60       7.20  24.40   8.40        28.80            7.00           8.80        9.00       2.20           8.00        2.40     3.20        13.60
1795             2.20    2.80         25.40    21.60    56.60   5.80       6.60       6.80  24.00   7.80        27.40            5.80           7.40       12.40       3.60           7.20        3.40     3.00        10.20
1800             3.20    3.20         28.60    23.20    55.40   8.60       7.00       6.80  26.20   5.60        28.00            7.40           5.60       12.00       3.00           6.80        4.00     3.80        10.20
1805             3.60    3.00         26.20    23.40    54.20   5.60       7.60       7.00  23.80   7.40        25.00            7.40           7.80        8.60       2.20           6.40        2.40     2.00         8.80
1810             2.60    2.80         30.00    22.20    55.00   6.40       6.00       7.60  26.40   7.20        26.20            6.00           7.00        9.80       2.60           7.60        3.20     3.40         9.00
1815             3.60    2.00         26.20    22.60    50.00   6.40       6.60       7.60  22.60   8.00        26.40            6.80           7.80        8.00       3.40           7.60        2.80     2.60        10.80
1820             3.40    4.00         26.60    21.20    57.40   6.40       5.80       7.40  24.60   6.20        30.20            5.40           6.40       11.80       2.40           6.80        2.40     3.00        10.80
1825             1.40    2.20         30.40    20.60    53.80   6.80       4.40       7.60  27.60   7.60        22.60            5.20           8.00        9.40       3.20           8.00        3.20     3.00         9.40
1830             2.60    2.00         27.40    23.60    56.20   6.00       6.80      10.20  24.40   9.60        28.00            5.80           8.00       10.20       3.40           8.60        2.40     2.40        12.00
1835             3.20    3.60         23.60    21.60    54.40   5.00       5.40       7.20  22.60   8.60        27.40            6.20           9.60       10.60       3.20           9.40        1.80     2.40        10.60
1840             2.60    4.40         26.20    23.40    53.20   6.80       6.80       6.80  21.40   5.80        30.00            5.40           6.40       13.40       3.80           6.60        3.80     3.80        13.20
1845             3.60    2.80         28.00    22.00    52.20   7.40       5.60       5.40  25.20   7.40        25.00            7.00           6.20        9.80       2.80           6.00        4.40     4.20         8.20
1850             3.00    2.80         27.00    24.20    54.40   5.20       6.80       6.80  23.00   5.80        28.00            6.60           7.60       11.20       4.40           5.20        2.60     2.60        11.40
1855             3.40    3.60         27.00    23.20    55.60   6.40       6.00       6.80  26.20   7.00        27.20            6.60           6.00       11.20       2.00           7.80        3.20     3.40         9.60
1860             0.00    0.00          4.20     1.80     3.80   1.00       0.00       0.00   0.00   0.60         1.00            0.00           1.20        1.20       0.00           0.60        0.20     0.00         0.00


Section: WebDriver Response Times (seconds)
Display: Line
Time (s)  createOrder    basket  getCatalogue   getItem    getCart      login  getOrders  catalogue      home      tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress   getCard  showDetails
--------  -----------  --------  ------------  --------  ---------  ---------  ---------  ---------  --------  --------  -----------  --------------  -------------  ----------  ---------  -------------  ----------  --------  -----------
0            0.000000  0.000000      0.005567  0.006616   0.005379   0.009336   0.013142   0.002561  0.002563  0.005842     0.007383        0.002305       0.005663    0.004495   0.000000       0.006368    0.000000  0.000000     0.002356
5            0.000000  0.000000      0.006594  0.007019   0.006246   0.008605   0.015436   0.002243  0.002862  0.009219     0.007238        0.002672       0.006413    0.008624   0.007865       0.006152    0.000000  0.000000     0.003382
10           0.000000  0.006622      0.005152  0.005740   0.005627   0.009913   0.010305   0.002609  0.002198  0.004608     0.007024        0.002457       0.005117    0.006253   0.002974       0.006507    0.009039  0.006631     0.002157
15           0.010065  0.002116      0.006009  0.007887   0.005888   0.011735   0.015675   0.002354  0.002371  0.006555     0.006868        0.002109       0.005162    0.005741   0.002405       0.006716    0.006345  0.005216     0.002810
20           0.007917  0.001639      0.004730  0.005989   0.004420   0.014065   0.010122   0.002384  0.001899  0.003829     0.004501        0.002052       0.004339    0.005953   0.001466       0.005830    0.007106  0.003900     0.002150
25           0.007206  0.001768      0.004298  0.004489   0.004107   0.006305   0.008183   0.001365  0.002308  0.003184     0.004494        0.001458       0.004218    0.003933   0.001409       0.003844    0.005010  0.003466     0.001636
30           0.009499  0.003215      0.003695  0.004231   0.000000   0.000000   0.010207   0.001170  0.001455  0.039285     0.003545        0.001844       0.004118    0.004701   0.001497       0.003566    0.000000  0.000000     0.001462
35           0.000000  0.000000      0.000000  0.003869   0.000000   0.000000   0.000000   0.000000  0.000000  0.000000     0.000000        0.000000       0.003778    0.000000   0.000000       0.000000    0.000000  0.000000     0.001406
40           0.007946  0.001251      0.003418  0.003561   7.421969   0.000000   0.007226   0.001131  0.001134  0.003045     0.003312        0.001368       0.004123    0.003646   0.001603       0.003993    0.003188  0.003340     0.001322
45           0.007266  0.001191      0.003499  0.007502   0.201792   0.506643   0.007149   0.000000  0.001302  0.002889     0.003559        0.001501       0.003513    0.003478   0.001392       0.003283    0.003581  0.003360     0.001422
50           0.000000  0.000000      0.004099  0.003983   0.137604   0.000000   0.008491   0.000000  0.001241  0.000000     0.004101        0.000000       0.000000    0.004747   0.000000       0.000000    0.000000  0.000000     0.001666
55           0.000000  0.000000      0.004207  0.003992   0.077462   0.030416   0.000000   0.000000  0.001428  0.000000     0.000000        0.000000       0.000000    0.000000   0.002372       0.000000    0.000000  0.000000     0.001615
60           0.007389  0.001110      0.003931  0.003662  35.979240  31.308959   0.009012   0.001207  0.001372  0.003434     0.007269        0.001130       0.004162    0.004308   0.001462       0.003664    0.003059  0.003535     0.001153
65           0.011048  0.002591      0.004327  0.006022  22.605008   9.834028   0.007661   0.002774  0.001793  0.003244     0.007445        0.001452       0.006669    0.005095   0.001453       0.005860    0.007682  0.005281     0.001381
70           0.010256  0.001893      0.003725  0.005705  20.649890   2.068772   0.009395   0.002013  0.002358  0.003700     0.005770        0.003400       0.004772    0.005979   0.001532       0.006599    0.004604  0.010841     0.002156
75           0.007998  0.001399      0.004316  0.005531   2.558872   1.398502   0.010653   0.002220  0.002121  0.005569     0.006261        0.001393       0.004063    0.005978   0.001908       0.003891    0.003508  0.009579     0.001574
80           0.008970  0.001817      0.004277  0.005204   2.493913   2.402990   0.008209   0.001758  0.001853  0.006866     0.005361        0.002160       0.004929    0.006651   0.001431       0.005538    0.009615  0.004421     0.001931
85           0.007451  0.002082      0.003933  0.004788   1.120323   1.875554   0.006918   0.001653  0.001430  0.005496     0.006202        0.001668       0.003848    0.006091   0.001211       0.006577    0.012367  0.004216     0.001960
90           0.007155  0.001628      0.003619  0.006136   1.360064   2.200375   0.013039   0.001110  0.001240  0.004322     0.003258        0.001319       0.003453    0.003547   0.001221       0.003211    0.003381  0.002933     0.001371
95           0.007126  0.001346      0.004416  0.006908   7.616502   8.719622   0.012205   0.001226  0.001574  0.006746     0.005366        0.001600       0.003583    0.004937   0.008964       0.004783    0.003882  0.003606     0.001616
100          0.007066  0.001609      0.003899  0.006428  10.460411   8.201908   0.009870   0.001876  0.001465  0.003792     0.007303        0.002178       0.003894    0.006112   0.005275       0.004288    0.003420  0.006794     0.002375
105          0.007039  0.001531      0.003888  0.006676   3.368558   4.545939   0.007008   0.001542  0.001691  0.003241     0.003971        0.001761       0.004110    0.009141   0.014061       0.003859    0.004358  0.003519     0.001716
110          0.007509  0.002630      0.004088  0.004773   6.472174   7.577052   0.007390   0.001327  0.001324  0.006799     0.004727        0.001302       0.003511    0.011748   0.001874       0.003978    0.009511  0.003952     0.001159
115          0.011920  0.003615      0.003806  0.005675   9.800142   4.042942   0.009085   0.001915  0.001429  0.005240     0.004476        0.001694       0.003559    0.003586   0.001287       0.003343    0.003057  0.003382     0.001305
120          0.006681  0.002718      0.003837  0.004325   8.683826   5.854322   0.010759   0.001460  0.001671  0.007807     0.005430        0.001209       0.003874    0.005614   0.007132       0.003719    0.003711  0.003651     0.002092
125          0.007119  0.001206      0.004250  0.004682   6.762396   6.270903   0.008071   0.001476  0.001513  0.007898     0.005366        0.001232       0.003907    0.004920   0.001141       0.005497    0.003644  0.007080     0.001487
130          0.006969  0.001826      0.004648  0.006261   5.178114   7.463468   0.007758   0.001642  0.002098  0.006629     0.005211        0.001542       0.004112    0.003927   0.001321       0.003894    0.004450  0.003750     0.001833
135          0.015112  0.002308      0.004513  0.006199   3.921752   3.650287   0.010296   0.003174  0.001954  0.006348     0.009474        0.002239       0.004203    0.005698   0.003924       0.005448    0.003536  0.004635     0.002069
140          0.010695  0.002701      0.004066  0.005963   1.535107   1.723915   0.008948   0.001313  0.002142  0.005782     0.007170        0.001986       0.004292    0.006369   0.002163       0.006401    0.006482  0.003605     0.001914
145          0.007482  0.001156      0.004517  0.004944   1.554605   1.740046   0.009106   0.001499  0.001737  0.005305     0.003967        0.001699       0.004105    0.004827   0.001602       0.003966    0.004326  0.003226     0.001923
150          0.011744  0.001439      0.004300  0.007301   1.992203   0.032304   0.014709   0.001541  0.001569  0.003419     0.006395        0.001539       0.003647    0.006463   0.001232       0.005792    0.003278  0.010519     0.001372
155          0.006314  0.001555      0.004126  0.005380   6.844388   5.660565   0.011303   0.001225  0.001803  0.003918     0.005018        0.002366       0.003897    0.005260   0.001290       0.006064    0.003460  0.003313     0.001989
160          0.013998  0.001615      0.004086  0.006344   5.774668   5.698232   0.009502   0.001944  0.002025  0.005288     0.006718        0.001798       0.004258    0.004706   0.001519       0.004697    0.004811  0.003556     0.002172
165          0.013264  0.002322      0.004165  0.006342   5.427943   3.524012   0.012095   0.002359  0.001714  0.008865     0.005987        0.002345       0.005573    0.005468   0.001323       0.003898    0.003419  0.005130     0.003064
170          0.008710  0.001690      0.005258  0.005130   1.993937   2.820775   0.010793   0.002115  0.002296  0.004417     0.006916        0.002249       0.004956    0.006889   0.001704       0.007367    0.009556  0.008835     0.001961
175          0.006665  0.002083      0.004813  0.005628   1.254367   1.193229   0.009104   0.002084  0.002424  0.006037     0.007505        0.002489       0.004641    0.006040   0.001427       0.005769    0.006614  0.008329     0.002215
180          0.007211  0.002794      0.040367  0.024623   1.387848   1.346466   0.008686   0.002242  0.001766  0.134716     0.032429        0.001817       0.088273    0.091225   0.002141       0.007140    0.008141  0.067290     0.002636
185          0.007991  0.001903      0.365617  0.491387   0.897107   1.320090   0.151035   0.002420  0.001803  0.523657     0.310086        0.001475       0.628551    0.325070   0.001430       0.455762    0.078071  0.128306     0.001510
190          0.144154  0.001524      0.479978  0.439859   0.840507   1.054670   0.187224   0.002694  0.002252  0.413969     0.184155        0.001253       0.373118    0.331619   0.001677       0.376726    0.138143  0.286586     0.002605
195          0.010972  0.002112      0.431355  0.461299   1.071575   1.059143   0.044225   0.001996  0.001763  0.503652     0.167931        0.001579       0.269112    0.377604   0.001447       0.520924    0.302903  0.370343     0.001948
200          0.009347  0.003497      0.357472  0.395821   0.938786   1.059278   0.007517   0.001609  0.001831  0.476042     0.219722        0.002411       0.336955    0.408063   0.001325       0.449614    0.190613  0.150788     0.001572
205          0.006860  0.003415      0.419473  0.478216   0.634756   1.063478   0.010246   0.002139  0.001967  0.650327     0.187408        0.001643       0.488774    0.304402   0.004649       0.340653    0.146859  0.241230     0.001802
210          0.101412  0.001613      0.439104  0.522455   0.762260   1.005077   0.011236   0.002138  0.002130  0.273676     0.233795        0.002257       0.338975    0.515612   0.001564       0.364386    0.071416  0.257950     0.001997
215          0.006475  0.001450      0.430922  0.451015   0.838804   1.139419   0.043475   0.001477  0.002084  0.377871     0.190311        0.001737       0.346896    0.439322   0.005433       0.367297    0.186353  0.091024     0.001685
220          0.007269  0.001847      0.486940  0.404345   0.645028   0.657484   0.097984   0.001768  0.001996  0.531794     0.227379        0.001767       0.463927    0.389921   0.003700       0.350458    0.119543  0.311332     0.002496
225          0.151587  0.002971      0.436302  0.414385   0.499242   0.518473   0.042711   0.002101  0.001892  0.400358     0.198557        0.002428       0.391506    0.357249   0.002024       0.490776    0.232668  0.226347     0.001997
230          0.065309  0.002291      0.359800  0.531583   0.490823   0.556873   0.102386   0.001880  0.002148  0.329303     0.181616        0.003433       0.366128    0.411676   0.004837       0.398598    0.226418  0.142021     0.001978
235          0.008658  0.001956      0.525303  0.412364   0.588832   0.748759   0.040664   0.001341  0.002190  0.411260     0.190802        0.001821       0.537915    0.450195   0.001460       0.555849    0.132081  0.180658     0.001630
240          0.006525  0.001879      0.385769  0.393458   0.587594   0.840837   0.012913   0.002537  0.001909  0.553454     0.210769        0.002041       0.473775    0.454534   0.005234       0.403348    0.316255  0.271158     0.002738
245          0.071891  0.001480      0.512188  0.483222   0.773158   1.512810   0.159137   0.002378  0.002231  0.316229     0.200135        0.002082       0.356970    0.460617   0.001802       0.301987    0.117877  0.243339     0.002339
250          0.149363  0.001659      0.422326  0.445396   0.481178   0.714077   0.038276   0.001723  0.002573  0.294282     0.245113        0.002043       0.417975    0.413857   0.002508       0.453879    0.252856  0.553878     0.001929
255          0.097577  0.002505      0.414196  0.429574   0.587637   0.877238   0.009863   0.002518  0.002427  0.400540     0.255211        0.001699       0.478370    0.458596   0.003882       0.361677    0.187076  0.058444     0.002499
260          0.100056  0.002454      0.451233  0.341018   0.391638   0.582437   0.067247   0.002010  0.001925  0.411018     0.240074        0.001758       0.370503    0.365441   0.001409       0.457908    0.255849  0.285520     0.002542
265          0.007037  0.001815      0.443526  0.483691   0.435997   0.823643   0.042362   0.002210  0.002044  0.411377     0.158524        0.002645       0.404591    0.493641   0.001398       0.699777    0.381907  0.060525     0.001931
270          0.067052  0.002039      0.465342  0.472777   0.584422   0.933330   0.048108   0.002557  0.002097  0.412796     0.230546        0.001736       0.375793    0.463110   0.006829       0.415432    0.196021  0.337418     0.002187
275          0.119047  0.002882      0.371927  0.365962   0.455857   0.539123   0.034426   0.002265  0.001928  0.395160     0.270676        0.002680       0.451641    0.404371   0.001763       0.430578    0.186068  0.159094     0.002343
280          0.008261  0.002303      0.449399  0.438295   0.418579   0.627591   0.034883   0.002700  0.002692  0.373285     0.193451        0.002516       0.295147    0.443011   0.001198       0.466404    0.267265  0.121730     0.001832
285          0.006695  0.001565      0.504041  0.416955   0.727540   0.748391   0.006693   0.002064  0.001785  0.379451     0.246755        0.001746       0.546381    0.505551   0.001337       0.437350    0.284006  0.307079     0.001504
290          0.007903  0.002236      0.426680  0.486753   0.494121   0.569408   0.071058   0.001876  0.002188  0.361453     0.196418        0.002745       0.452568    0.365152   0.001559       0.470719    0.473193  0.238845     0.001875
295          0.010093  0.001581      0.459455  0.479895   0.433142   0.682523   0.039267   0.002654  0.002549  0.394802     0.219189        0.001832       0.410669    0.481450   0.001372       0.530152    0.142210  0.070724     0.002570
300          0.086525  0.002433      0.474099  0.484688   0.339306   0.677266   0.010200   0.002527  0.002194  0.467428     0.262831        0.002040       0.424605    0.469144   0.004978       0.475506    0.191879  0.109885     0.002006
305          0.010146  0.001497      0.362374  0.574087   0.384604   0.754224   0.007707   0.002312  0.002238  0.609799     0.316389        0.001929       0.375519    0.337695   0.002911       0.366490    0.225406  0.237749     0.001892
310          0.066168  0.002005      0.397774  0.401654   0.540518   0.713504   0.007330   0.002153  0.002139  0.275430     0.195302        0.001901       0.417832    0.407424   0.001647       0.487906    0.226650  0.003933     0.002165
315          0.012273  0.002046      0.353951  0.425095   0.765187   0.823993   0.093610   0.002607  0.002080  0.360565     0.202614        0.001775       0.624526    0.476564   0.003468       0.348923    0.149164  0.340086     0.001651
320          0.009834  0.002108      0.420949  0.524670   0.541743   0.811921   0.135948   0.002830  0.002015  0.474927     0.235222        0.001551       0.356155    0.329350   0.004715       0.384607    0.282601  0.158403     0.002203
325          0.012791  0.002708      0.406456  0.460610   0.501420   0.431680   0.050500   0.003290  0.002539  0.476115     0.210454        0.002428       0.403894    0.289660   0.001511       0.373290    0.180384  0.208189     0.002940
330          0.096369  0.001745      0.504162  0.401319   0.390570   0.344938   0.069107   0.002014  0.001973  0.562165     0.219346        0.002416       0.376837    0.469062   0.001405       0.505099    0.180714  0.192170     0.001710
335          0.009027  0.001621      0.426951  0.411457   0.465348   0.943216   0.040869   0.002210  0.001768  0.470017     0.229481        0.001892       0.404902    0.517630   0.003293       0.492014    0.210129  0.115952     0.002647
340          0.117545  0.002301      0.340657  0.452428   0.450678   0.504376   0.033795   0.002974  0.002162  0.430233     0.185609        0.002477       0.505664    0.441765   0.002453       0.452858    0.424077  0.236939     0.002865
345          0.006160  0.001727      0.455922  0.485177   0.781566   1.002472   0.099724   0.001770  0.001847  0.412316     0.163895        0.002260       0.413106    0.308055   0.003265       0.488174    0.140435  0.191697     0.001833
350          0.069395  0.001522      0.361231  0.447365   0.516793   0.811458   0.043008   0.002559  0.003032  0.449692     0.183039        0.002058       0.468653    0.404330   0.004999       0.472352    0.219572  0.241638     0.001601
355          0.006935  0.002421      0.468827  0.407115   0.468386   0.747443   0.058436   0.001690  0.001704  0.396357     0.180619        0.001938       0.304038    0.329092   0.001483       0.562258    0.111038  0.068406     0.001844
360          0.009281  0.003234      0.456400  0.430492   0.458039   0.718642   0.009027   0.002806  0.002278  0.520032     0.170493        0.002503       0.457408    0.442547   0.006085       0.450818    0.254886  0.254226     0.002760
365          0.108828  0.009137      0.432170  0.467852   0.449600   0.662137   0.064728   0.002013  0.003408  0.442377     0.192451        0.003189       0.379942    0.443856   0.003987       0.387213    0.214766  0.165225     0.003566
370          0.008589  0.001856      0.392723  0.429926   0.465623   0.690804   0.098266   0.001811  0.002112  0.440420     0.164083        0.001616       0.503493    0.374690   0.001518       0.348658    0.377653  0.156841     0.001520
375          0.069794  0.002444      0.488442  0.427424   0.474795   0.649728   0.169481   0.001770  0.001975  0.444654     0.239495        0.001995       0.491642    0.561127   0.001548       0.529635    0.257237  0.308398     0.001698
380          0.082261  0.001641      0.411217  0.437349   0.595990   0.896352   0.080288   0.001686  0.002030  0.204314     0.192197        0.001669       0.596961    0.465561   0.002224       0.580124    0.180433  0.093447     0.001928
385          0.011677  0.003439      0.443439  0.365867   0.566506   0.970368   0.045091   0.001563  0.002242  0.465344     0.212894        0.001705       0.469537    0.418184   0.001360       0.504999    0.129420  0.341437     0.002911
390          0.060213  0.003559      0.477886  0.368635   0.483818   1.087473   0.120299   0.001613  0.001756  0.424028     0.220656        0.001701       0.477701    0.413470   0.003698       0.522434    0.104000  0.110283     0.002622
395          0.107741  0.004645      0.466072  0.434834   0.492365   0.836325   0.057283   0.002321  0.002785  0.436596     0.174438        0.004233       0.285620    0.461214   0.003396       0.262363    0.235109  0.075770     0.002977
400          0.117749  0.002665      0.424394  0.424575   0.860081   0.955768   0.114867   0.001693  0.001957  0.301967     0.202209        0.002096       0.437490    0.338653   0.001269       0.339631    0.008385  0.195346     0.002285
405          0.006123  0.003850      0.490314  0.390933   0.449851   0.507977   0.046327   0.001936  0.002549  0.466645     0.244972        0.002453       0.459027    0.413155   0.001422       0.538872    0.292916  0.083732     0.001847
410          0.069510  0.001655      0.474032  0.394530   0.297838   0.483475   0.155909   0.002461  0.002428  0.433779     0.187215        0.001940       0.422637    0.370734   0.001506       0.449857    0.115258  0.309893     0.002247
415          0.072360  0.002161      0.383637  0.497087   0.365717   0.482844   0.142072   0.001634  0.001622  0.324407     0.216081        0.001755       0.609665    0.320468   0.006241       0.558650    0.128641  0.508623     0.001719
420          0.008050  0.001747      0.390879  0.463735   0.589347   0.778255   0.076919   0.002009  0.002400  0.368369     0.235805        0.002853       0.390735    0.445294   0.002744       0.466299    0.361519  0.203235     0.005455
425          0.012555  0.001770      0.517972  0.410276   0.357663   0.512535   0.011696   0.002261  0.001951  0.379505     0.211026        0.002319       0.409520    0.362418   0.008512       0.462683    0.339489  0.153960     0.001908
430          0.147142  0.006072      0.442195  0.392564   0.323943   0.411916   0.061782   0.002792  0.002297  0.320872     0.162994        0.003875       0.416653    0.354949   0.003603       0.366571    0.207155  0.217064     0.002104
435          0.009041  0.003220      0.431876  0.479665   0.332652   0.722213   0.007527   0.002568  0.002524  0.410170     0.201075        0.002361       0.379991    0.418709   0.004501       0.421047    0.292560  0.502753     0.002136
440          0.059014  0.002383      0.434971  0.433101   0.314890   0.579265   0.087233   0.002020  0.001812  0.402134     0.181120        0.002611       0.329263    0.351271   0.001478       0.517283    0.203172  0.216926     0.002154
445          0.008897  0.001654      0.413122  0.364475   0.346485   0.323095   0.054100   0.001838  0.002373  0.551701     0.250824        0.001850       0.515955    0.450900   0.001478       0.445448    0.393644  0.256031     0.003113
450          0.068319  0.001853      0.445744  0.511607   0.331207   0.557603   0.047463   0.002383  0.001988  0.277895     0.215030        0.001645       0.451431    0.328337   0.004037       0.520537    0.146803  0.174720     0.002453
455          0.006867  0.002844      0.467909  0.377618   0.401462   0.518829   0.047532   0.003218  0.002295  0.441322     0.218117        0.003618       0.464917    0.506791   0.001558       0.439959    0.148235  0.189501     0.002158
460          0.077927  0.002268      0.480684  0.419305   0.363812   0.504064   0.011074   0.002053  0.001822  0.449054     0.216959        0.001685       0.383029    0.574800   0.001494       0.491496    0.300823  0.465458     0.002254
465          0.066102  0.002014      0.373026  0.468464   0.302609   0.607063   0.065308   0.002766  0.002131  0.452256     0.201034        0.001842       0.639809    0.308611   0.002899       0.381428    0.243893  0.108047     0.002076
470          0.066168  0.002132      0.469857  0.463883   0.293934   0.464844   0.076531   0.001789  0.001749  0.419378     0.270519        0.001588       0.593152    0.373125   0.001936       0.429144    0.151988  0.115465     0.001700
475          0.005193  0.002576      0.392511  0.428409   0.325184   0.573172   0.008609   0.003741  0.002961  0.426427     0.177064        0.006148       0.481549    0.454482   0.006014       0.432863    0.292771  0.255321     0.002857
480          0.175168  0.002463      0.467285  0.487008   0.323585   0.576376   0.144464   0.001880  0.001770  0.443800     0.240700        0.001588       0.534950    0.474821   0.003972       0.559664    0.203958  0.278699     0.001957
485          0.006054  0.002273      0.489395  0.446482   0.330700   0.673550   0.036702   0.002567  0.002317  0.505812     0.261454        0.002176       0.405904    0.385647   0.004027       0.374554    0.239821  0.281406     0.002202
490          0.070582  0.002109      0.386311  0.493823   0.338684   0.612666   0.042271   0.001777  0.001756  0.479356     0.155721        0.002108       0.411791    0.323038   0.001488       0.386809    0.255611  0.194807     0.002019
495          0.010729  0.001567      0.404577  0.350181   0.406513   0.553304   0.145249   0.002193  0.002708  0.329603     0.185156        0.001603       0.572572    0.517622   0.004225       0.379820    0.115047  0.181557     0.002834
500          0.185576  0.001702      0.451167  0.415204   0.317040   0.554802   0.007299   0.002014  0.002092  0.448681     0.245891        0.001822       0.365274    0.498257   0.001565       0.490968    0.447342  0.173899     0.002061
505          0.088658  0.001857      0.406379  0.462378   0.365452   0.500409   0.075477   0.002286  0.002530  0.466782     0.190078        0.003037       0.461885    0.435191   0.002261       0.384487    0.238948  0.239160     0.001842
510          0.007685  0.002402      0.390400  0.419420   0.301780   0.614568   0.006516   0.001896  0.002392  0.601658     0.248830        0.002680       0.382357    0.471841   0.001734       0.472015    0.194131  0.111926     0.002559
515          0.013848  0.001685      0.435397  0.419964   0.333586   0.629800   0.089952   0.002542  0.002769  0.528852     0.221378        0.003873       0.307936    0.561803   0.001859       0.454435    0.146697  0.131202     0.002145
520          0.115627  0.001941      0.430316  0.479512   0.325220   0.547089   0.035263   0.001999  0.001978  0.363999     0.216010        0.002138       0.456747    0.304990   0.001635       0.638281    0.077960  0.135174     0.001558
525          0.007462  0.001714      0.434837  0.380012   0.328508   0.394077   0.071589   0.003294  0.001969  0.493420     0.195217        0.003904       0.535257    0.303569   0.006293       0.450587    0.116985  0.343057     0.002870
530          0.006066  0.002518      0.391475  0.438762   0.399396   0.567504   0.041666   0.002111  0.002266  0.533617     0.180005        0.002495       0.562255    0.326826   0.001943       0.475617    0.090328  0.081214     0.001815
535          0.008458  0.001637      0.437761  0.379075   0.337723   0.499724   0.010090   0.002937  0.002854  0.379375     0.240811        0.002078       0.400935    0.473666   0.004570       0.446975    0.179779  0.283353     0.002366
540          0.097065  0.002726      0.445382  0.435041   0.293486   0.399677   0.094775   0.002096  0.002072  0.435944     0.270960        0.002435       0.460790    0.482943   0.001102       0.348147    0.077528  0.057612     0.002089
545          0.008645  0.002067      0.409871  0.424881   0.292418   0.426065   0.084680   0.002714  0.002593  0.462079     0.234064        0.002848       0.436688    0.420627   0.002489       0.322497    0.063781  0.088637     0.002229
550          0.066694  0.001440      0.496140  0.433012   0.320054   0.679568   0.038793   0.001888  0.001913  0.450064     0.172354        0.001978       0.346797    0.399902   0.005580       0.520687    0.005024  0.360961     0.001321
555          0.006858  0.002048      0.416356  0.519816   0.289178   0.525291   0.045868   0.001681  0.002159  0.346324     0.230680        0.001453       0.542288    0.447195   0.009209       0.455599    0.324913  0.158108     0.001500
560          0.010993  0.002833      0.466420  0.398897   0.302547   0.541932   0.042779   0.002486  0.002467  0.346377     0.250186        0.003027       0.353574    0.396979   0.003866       0.330002    0.254657  0.186946     0.002447
565          0.006499  0.003075      0.461348  0.434170   0.366117   0.618299   0.035710   0.001679  0.001812  0.262577     0.195969        0.001748       0.349147    0.387395   0.001082       0.544654    0.307196  0.362496     0.001854
570          0.075169  0.002797      0.454936  0.326267   0.322492   0.559459   0.061634   0.002495  0.002835  0.505484     0.263092        0.002298       0.491541    0.540179   0.002792       0.434112    0.192066  0.229743     0.002957
575          0.082877  0.002082      0.443113  0.379588   0.282904   0.435696   0.088971   0.002581  0.002042  0.285567     0.184266        0.001838       0.425911    0.432126   0.001301       0.385052    0.379220  0.234955     0.002039
580          0.074720  0.003253      0.446043  0.404775   0.341008   0.520929   0.008953   0.002176  0.002252  0.302049     0.207585        0.002735       0.564030    0.419120   0.003829       0.472083    0.147606  0.115240     0.002483
585          0.009131  0.002599      0.437324  0.389321   0.322297   0.568768   0.047001   0.003237  0.002043  0.429917     0.247477        0.003994       0.337048    0.463461   0.005250       0.448941    0.364621  0.217948     0.002260
590          0.007856  0.002256      0.496991  0.462582   0.315098   0.580109   0.095048   0.002230  0.002291  0.449035     0.172485        0.001841       0.317943    0.430378   0.001175       0.288027    0.221313  0.224851     0.002851
595          0.119871  0.003281      0.387935  0.442652   0.316936   0.408032   0.051269   0.004108  0.002636  0.559135     0.191033        0.001834       0.464685    0.313554   0.001683       0.340869    0.070316  0.232159     0.002644
600          0.088976  0.002182      0.406684  0.425259   0.321997   0.590633   0.032604   0.001929  0.001842  0.518748     0.236272        0.001486       0.427205    0.504462   0.004305       0.506396    0.253673  0.074231     0.001857
605          0.005786  0.001655      0.421427  0.473343   0.324157   0.543156   0.124642   0.002000  0.003055  0.404068     0.260975        0.002361       0.362710    0.649978   0.001841       0.507516    0.322297  0.129906     0.002337
610          0.123800  0.003207      0.460628  0.453475   0.339217   0.598887   0.037444   0.001452  0.002099  0.337042     0.244664        0.001921       0.376965    0.451671   0.004792       0.405449    0.338819  0.343893     0.002133
615          0.090287  0.001637      0.421613  0.455536   0.340975   0.447566   0.114345   0.001998  0.001784  0.383391     0.239898        0.001821       0.480317    0.388931   0.001913       0.505086    0.128363  0.336520     0.002031
620          0.008144  0.003191      0.368492  0.445836   0.362944   0.581205   0.038836   0.002032  0.002279  0.480115     0.156043        0.003324       0.464900    0.476523   0.001719       0.412639    0.256726  0.158813     0.002092
