Title: ECSA-7woRL13LcSzIxDAbM7J0PoQR5myKAQJR Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    7woRL13LcSzIxDAbM7J0PoQR5myKAQJR.14I


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
540              1.60    1.20          8.20     7.80    16.60   2.40       2.40       1.80   6.60   3.00         9.20            2.00           3.00        3.80       1.40           2.60        1.20     0.80         4.00
545              1.20    1.20         10.40     8.40    23.20   4.40       2.60       2.60  11.60   2.00         8.80            3.20           2.60        4.60       1.80           2.00        1.00     1.00         3.80
550              1.20    1.60         15.20    11.00    27.80   2.40       4.20       3.80  13.60   3.60        14.40            4.00           2.40        5.20       0.80           3.80        1.20     1.60         3.80
555              1.00    1.40         10.40     9.40    21.80   2.80       3.20       3.20   8.60   3.00        11.20            2.80           4.00        4.00       1.40           2.60        1.40     1.20         5.80
560              1.00    1.40         10.60    10.20    19.60   1.00       1.80       2.20   8.00   2.60        11.00            1.80           3.00        4.00       1.40           3.20        1.60     1.40         3.60
565              2.00    1.80          8.60    10.20    22.60   3.40       2.40       1.20   9.60   2.00        12.20            2.40           1.60        5.20       1.40           1.20        0.80     1.00         5.20
570              0.60    1.20         12.40     7.60    16.60   1.60       1.80       2.20   9.20   2.00         6.80            2.20           1.80        4.60       0.80           2.40        1.60     1.60         2.40
575              0.80    0.80          8.80     5.80    14.60   1.80       1.80       1.20   7.00   1.20         7.60            1.40           1.80        2.20       1.20           1.00        1.60     1.60         2.20
580              1.00    0.40          8.40     7.00    14.40   2.40       1.80       2.40   7.60   2.20         7.80            1.80           1.20        3.20       0.80           2.20        0.40     0.20         3.00
585              2.20    0.80          8.40     7.40    20.40   2.80       3.00       3.20   7.20   3.00         7.80            3.60           3.80        2.20       1.00           3.40        1.40     1.40         3.00
590              1.20    1.40         10.00     9.60    22.20   2.20       3.80       3.40  10.20   2.80        12.00            3.80           2.40        3.60       0.60           3.40        0.40     0.40         3.20
595              0.60    0.60         11.20     6.60    20.60   2.00       2.20       2.60  10.00   3.00         9.00            1.40           3.40        2.60       0.40           2.80        1.60     1.60         2.60
600              0.80    1.20         11.20     7.60    15.60   4.00       1.00       2.60  10.40   2.80         8.00            1.60           2.00        3.80       1.00           2.40        0.80     0.80         3.40
605              0.40    0.40          7.00     5.40    16.80   1.60       2.60       2.60   6.00   2.60         7.40            2.40           3.00        2.60       1.40           2.40        0.40     0.40         3.60
610              0.80    0.80         10.60    11.60    25.60   2.20       2.00       2.80   9.00   2.40        14.60            1.80           2.60        3.20       1.40           3.00        1.00     1.20         6.20
615              1.20    2.60         11.00     7.00    20.20   2.80       2.20       3.00  10.20   3.40         8.80            2.20           3.00        5.00       0.60           3.00        1.20     1.00         3.60
620              0.40    0.60         10.80     8.40    21.60   2.20       1.80       2.80  11.40   2.40        10.00            2.20           2.20        3.80       1.20           2.40        1.40     1.40         3.00
625              1.40    0.60         10.80     8.00    18.00   1.80       2.00       4.80   8.80   3.60         8.40            1.40           3.40        3.60       1.60           4.20        0.80     1.00         3.80
630              1.20    1.40          8.40     9.40    20.00   1.60       2.00       1.80   6.00   3.40        12.80            2.80           4.40        4.00       1.00           2.80        1.00     1.20         5.20
635              1.80    1.20         10.60    10.20    27.60   3.20       3.80       3.20  10.40   2.00        13.00            3.00           1.40        5.60       1.20           2.40        1.60     1.60         4.00
640              1.80    1.40         15.20    13.40    24.20   3.80       2.20       3.00  13.20   4.20        12.20            2.40           4.80        5.60       2.40           3.60        1.60     1.20         5.80
645              1.40    1.00          9.20     7.40    19.00   1.60       3.40       3.00   7.80   2.80        11.40            3.60           2.20        4.00       1.20           3.00        0.60     0.80         4.60
650              1.20    1.40         11.80     8.40    24.40   2.40       2.20       4.00  10.80   2.60         9.60            2.20           3.00        3.80       0.80           3.20        1.20     1.40         3.60
655              1.20    2.00         12.00     8.40    21.00   3.00       2.00       2.20  12.20   3.80        10.00            2.00           3.80        4.40       1.20           2.80        1.40     1.20         3.80
660              0.60    1.00          9.80     7.80    24.40   1.20       3.20       4.40   6.80   4.20        11.60            3.40           3.40        3.80       0.60           4.60        1.40     1.20         4.40
665              1.60    1.00         10.40    11.60    24.00   3.20       2.60       2.80  10.60   2.00        13.00            2.00           3.00        3.80       1.40           2.40        0.80     1.20         4.60
670              1.00    1.40         13.80    11.20    26.00   2.60       2.20       4.00  10.80   4.80        13.00            2.60           4.20        6.20       1.40           4.00        2.40     2.00         6.00
675              1.20    1.40         11.20    10.00    19.60   2.60       2.80       2.60  10.20   2.00        11.60            2.40           2.60        4.80       1.40           3.00        1.00     1.60         5.00
680              1.20    1.20         11.20     8.80    24.60   1.80       2.20       1.60   9.40   2.40        10.60            2.60           2.40        5.20       1.40           1.80        1.40     0.80         3.80
685              1.20    1.00         10.00     9.60    20.20   3.20       1.80       4.40   9.60   3.60        11.20            2.40           3.40        3.60       1.40           3.60        1.00     1.40         4.60
690              1.40    1.40         13.00     8.60    22.60   2.20       3.40       1.80  11.60   2.60         9.80            2.40           2.20        4.00       1.20           2.40        2.00     2.00         3.20
695              1.60    1.00         10.60     9.20    23.00   1.60       2.40       3.80   8.20   3.40        12.60            2.60           3.40        5.60       1.60           4.00        1.20     0.80         5.20
700              1.20    1.60          9.40     9.00    18.80   2.00       2.40       2.80   9.00   3.20         9.60            2.60           3.20        2.80       0.60           2.80        0.60     1.00         3.20
705              1.20    0.60          9.00     7.60    17.60   2.00       2.20       2.80   8.40   3.00         9.60            2.40           3.60        3.20       1.00           2.80        0.60     0.60         3.60
710              1.00    0.80          6.40     7.20     9.60   2.20       1.40       1.40   5.80   1.20         6.80            1.40           1.20        2.40       0.80           1.20        0.80     0.60         2.40
715              1.00    0.80          5.80     5.00    14.40   1.80       1.40       1.00   6.40   1.40         7.40            1.20           1.20        3.00       1.00           1.20        0.20     0.20         2.80
720              0.80    1.40         12.20     7.00    23.60   2.80       2.00       3.40   9.80   2.00         8.20            1.80           1.40        4.40       1.40           3.00        1.40     1.40         3.60
725              0.40    1.40         11.00    10.00    27.20   3.60       3.60       3.00  10.40   4.00        14.00            3.80           4.20        4.00       1.00           3.20        1.40     1.40         4.80
730              1.80    1.40         12.60    10.60    20.80   2.40       2.00       2.40   9.40   2.20        11.00            2.80           2.40        3.80       0.60           1.80        1.60     1.60         3.60
735              1.40    0.60          9.60    10.00    19.00   2.80       3.60       2.20   9.80   2.00        11.20            3.00           2.20        3.80       1.60           2.80        1.00     0.80         5.00
740              0.60    1.80         12.40     8.40    25.80   3.80       3.00       2.80  13.20   3.40         8.60            3.00           3.40        5.60       1.20           2.80        1.00     1.20         3.60
745              2.00    1.00         15.60    10.20    29.40   2.00       3.40       4.40  12.40   3.40        14.60            3.60           3.00        5.40       1.80           4.40        1.60     2.00         4.60
750              1.00    1.40         14.20    12.80    24.80   4.00       3.00       4.40  11.80   4.80        11.60            2.60           4.80        3.40       1.00           4.40        1.80     1.40         5.40
755              1.60    1.20         13.00     9.00    29.00   3.40       2.20       4.40  13.80   3.40        14.40            2.40           3.60        4.60       0.80           3.60        1.00     1.00         4.60
760              1.80    1.60         15.20    11.20    26.60   4.00       3.60       4.20  12.20   4.80        12.60            3.60           4.20        5.40       1.60           4.40        1.60     2.00         5.00
765              1.00    0.80         11.60    10.80    20.60   2.40       2.80       2.60   9.20   3.40        12.60            3.00           4.20        4.20       1.80           3.20        1.40     0.80         5.00
