Title: ECSA-M8EahCf0k0RhwMGpsUFCyIyMwNOsnEbL Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    M8EahCf0k0RhwMGpsUFCyIyMwNOsnEbL.15G


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
565              0.40    0.40          5.80     7.60    14.40   1.80       1.40       2.00   5.40  2.20         8.20            1.60           2.60        2.40       1.20           2.00        1.60     1.60         3.20
570              0.80    1.20          9.20     9.40    18.20   1.40       1.00       3.20   6.60  2.60        10.80            1.60           2.00        3.80       0.80           3.20        1.20     1.20         4.40
575              2.00    1.40          8.60     7.20    15.20   2.60       3.60       1.40   8.40  2.20         7.60            2.80           2.40        3.40       0.40           1.20        0.80     1.00         2.60
580              0.80    0.20          9.40     6.00    13.80   1.60       1.40       1.60   9.00  2.00         6.00            1.40           1.80        2.80       1.20           2.00        0.80     1.20         2.00
585              1.40    0.80          6.60     7.00    14.80   0.80       1.60       2.00   4.20  1.20         9.40            2.00           1.80        1.60       1.00           1.60        1.60     1.00         3.00
590              1.40    0.60          5.20     6.80    10.80   0.60       1.60       1.00   4.60  1.60         6.20            2.00           1.60        2.20       0.60           1.20        0.80     1.00         2.40
595              1.00    0.40          5.60     4.80    10.80   1.20       2.20       1.60   4.60  1.20         5.80            1.60           1.40        1.80       0.60           1.40        0.60     0.40         1.60
600              0.40    0.60          4.80     5.00    13.60   1.40       1.60       1.20   5.40  1.20         5.40            1.20           1.20        2.20       0.60           1.40        0.80     0.60         1.80
605              0.40    1.00          8.40     5.80    12.60   2.40       1.00       2.80   7.40  3.00         6.80            1.80           2.40        3.20       1.20           3.00        0.20     0.40         3.40
610              0.00    0.60          6.20     3.80    13.40   2.20       2.00       1.00   6.20  1.40         4.60            1.60           2.00        1.40       0.40           1.20        0.80     0.60         1.00
615              1.20    1.20          6.40     4.80    12.20   1.60       1.00       2.00   5.00  1.20         6.00            0.80           1.00        3.00       1.00           1.60        0.40     0.60         3.00
620              0.80    0.60          7.20     6.80    14.40   1.80       2.00       2.20   6.60  2.60         7.60            1.80           2.40        2.00       0.40           2.40        0.80     0.80         2.40
625              1.00    0.80          6.80     6.00    15.60   1.40       1.40       2.40   5.20  1.80         8.20            1.40           2.00        2.80       0.80           2.40        1.00     1.00         2.60
630              0.60    0.60          6.20     6.00    11.80   0.60       1.20       2.20   6.00  2.80         7.40            1.20           2.40        1.40       0.60           2.40        0.80     0.80         4.20
635              0.20    0.60          4.80     3.80     6.60   0.80       1.00       1.00   4.20  1.00         5.60            1.00           1.60        2.20       0.20           0.60        0.20     0.00         1.60
640              0.60    0.20          4.40     3.60     8.40   1.80       1.00       0.00   4.40  0.60         4.00            1.20           0.60        1.80       0.80           0.40        0.20     0.20         2.00
645              0.00    0.40          4.80     2.80    11.80   1.80       1.20       1.40   4.80  0.60         3.60            1.20           0.40        2.40       0.40           1.20        0.20     0.40         1.60
650              0.20    1.40          6.20     3.80    12.80   1.00       1.40       2.40   4.40  2.20         4.60            1.40           2.40        2.60       0.80           2.00        1.20     1.00         1.80
655              0.80    0.40          7.00     5.40    13.20   2.00       1.20       1.80   6.60  1.80         7.20            1.00           1.80        2.80       0.60           1.80        0.20     0.40         3.00
660              0.60    0.40          6.60     5.80    12.80   0.80       1.20       1.20   6.00  1.80         6.00            1.20           1.60        3.40       1.80           1.60        0.80     0.80         2.60
665              1.20    1.40          7.00     6.20    11.80   1.20       1.20       2.00   6.40  1.80         6.20            1.60           1.40        2.40       0.60           2.00        1.40     1.20         2.40
670              0.00    0.00          4.20     4.80    10.00   0.60       1.20       1.60   3.00  2.00         5.60            0.80           2.20        1.40       1.20           1.80        0.40     0.40         2.60
675              1.20    1.00          4.80     5.00    12.20   0.80       1.00       1.60   3.80  1.20         6.40            1.60           1.00        2.80       0.40           1.40        0.80     0.80         2.20
680              0.40    1.00          5.60     4.60    10.60   1.80       1.60       1.80   5.80  2.00         5.00            1.00           2.40        3.00       0.60           2.00        0.80     0.80         2.40
685              0.80    1.00          5.80     5.40    17.40   1.40       1.00       2.00   5.20  1.60         8.40            1.80           1.20        3.00       1.00           1.80        0.40     0.60         4.00
690              1.00    1.20          9.80     8.40    18.00   2.20       2.00       2.80   9.00  2.80         8.20            1.40           3.00        3.60       0.60           2.60        2.20     2.60         2.40
695              1.00    0.60          7.60     7.00    14.20   1.20       2.80       1.20   5.40  1.60         8.00            2.80           1.60        2.40       1.00           1.20        1.80     1.40         3.00
700              1.60    0.40          5.80     6.20    10.20   1.00       2.00       0.40   4.00  0.80         5.60            2.60           1.20        2.40       1.00           0.80        0.40     0.20         2.20
705              0.80    1.20          5.00     4.80    14.00   0.60       2.20       2.20   5.40  1.60         7.20            1.60           1.00        3.20       0.80           2.00        0.20     0.40         3.00
710              0.40    1.00          7.40     5.80    13.40   1.80       1.00       2.20   6.60  1.80         7.00            0.80           1.60        2.20       0.00           1.80        1.00     0.80         1.20
715              1.40    0.40          8.20     5.80    14.80   2.20       1.80       1.40   7.20  1.60         6.40            2.00           2.20        2.80       0.20           1.20        0.80     0.80         1.60
