Title: ECSA-7F7tougznvVwBkvgCaO1rm9IluQ3C8Ga Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    7F7tougznvVwBkvgCaO1rm9IluQ3C8Ga.19E


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
400              1.40    1.20         11.00     9.00    24.80   1.60       2.60       3.40   8.80   2.00         9.20            3.00           1.60        4.00       2.20           3.00        1.80     2.20         3.20
405              1.00    1.00          6.60     9.20    12.80   1.20       1.20       2.20   5.60   3.40         9.80            1.20           3.20        2.60       1.00           2.40        1.40     1.20         5.20
410              0.80    1.20          5.20     5.40     9.80   0.60       2.00       1.00   3.80   1.00         6.60            1.60           1.60        2.60       0.40           1.20        1.00     0.80         1.80
415              0.80    0.40          5.40     5.20     9.60   2.40       1.00       0.60   5.60   0.20         5.80            1.40           0.20        2.40       0.40           0.40        0.40     0.20         2.00
420              1.20    0.20          8.40     6.40    19.60   2.20       1.80       1.20   8.00   1.00         9.20            2.80           1.00        2.80       1.20           0.60        0.60     0.60         3.40
425              1.40    1.40         10.60     8.60    25.80   2.20       4.20       4.20  10.40   3.80         9.00            3.00           3.60        4.60       1.80           4.00        0.40     0.80         2.60
430              1.00    1.40         10.80     9.40    19.40   2.60       1.80       3.20  10.40   3.20        11.40            1.80           2.40        4.60       1.40           3.80        1.20     1.00         4.80
435              0.40    1.20         10.00     4.80    18.40   3.40       1.60       3.60   8.40   4.00         6.00            1.60           4.00        3.20       1.20           3.40        0.80     0.60         3.40
440              0.60    1.80         11.00     8.00    22.60   1.40       1.80       1.60  10.40   2.00         9.60            2.40           2.40        4.80       0.80           2.00        2.00     2.60         4.40
445              0.80    1.00          9.80    10.00    15.20   2.40       2.00       3.20   6.60   3.00        11.40            1.60           2.60        2.40       0.80           2.80        1.40     0.80         3.20
450              2.60    1.00          8.20     7.60    19.40   1.60       3.60       2.60   7.80   2.40         8.40            3.60           3.20        3.20       1.20           2.60        0.60     1.00         3.00
455              1.00    1.20          7.40     7.60    17.20   1.60       1.80       2.20   6.60   2.00         9.40            2.00           2.00        2.80       0.40           1.80        1.40     1.40         3.00
460              1.40    0.20         10.20     7.00    18.00   1.80       2.40       2.80   8.60   2.60         7.20            2.60           2.40        2.80       0.40           3.20        1.20     1.20         2.20
465              0.80    0.60          9.40     8.00    16.80   1.80       2.60       2.00   8.00   2.80         9.80            2.20           2.20        2.20       0.60           2.60        0.80     0.60         4.00
470              0.80    0.80          8.20     8.00    19.80   2.00       2.00       2.40   8.60   1.60        11.20            1.80           2.00        4.80       1.80           1.60        0.40     0.40         3.60
475              0.60    1.00         13.00     9.40    21.60   2.40       2.00       3.80  11.40   3.40         9.40            2.00           3.40        4.20       1.20           3.20        1.20     1.20         3.80
480              0.60    0.80          7.60     6.40    16.00   2.40       1.80       2.20   6.00   2.80         9.00            2.00           3.20        2.80       1.20           3.20        1.00     1.00         4.00
485              1.00    1.00          6.60     6.20    13.00   0.80       2.00       2.00   6.60   2.20         7.80            1.80           1.60        3.20       1.00           1.60        0.60     0.40         3.40
490              1.20    0.80          8.40     7.60    18.20   2.80       1.00       2.80   8.00   2.20         9.40            1.40           2.60        3.60       0.60           3.20        0.40     0.40         3.80
495              0.80    1.60          7.60     7.00    16.60   0.40       1.80       1.20   7.40   2.20         9.60            1.60           2.20        4.40       0.80           1.40        0.40     1.00         4.40
500              0.40    0.80          7.40     3.80    10.80   1.20       1.00       1.00   6.60   1.00         4.80            1.00           1.20        3.20       0.80           1.20        0.80     0.20         1.60
